,start,stop,filename,cluster,index
23,5148672,5173810,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1419,10506
24,5177344,5194290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1429,10507
25,5197824,5214770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5132,10508
26,5234688,5247538,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2592,10509
27,5443584,5452338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1437,10510
28,5468160,5476914,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3710,10511
29,5521408,5530162,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2269,10512
30,5615616,5624370,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,98,10513
31,5701632,5722674,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,8782,10514
32,5758976,5767730,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,302,10515
33,5824512,5833266,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9516,10516
34,5861376,5915186,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,82,10517
35,5976064,5984818,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,610,10518
36,6012928,6021682,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,78,10519
37,6025216,6042162,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2546,10520
38,6045696,6054450,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,124,10521
39,6057984,6095410,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,63,10522
40,6295552,6386226,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,11,10523
41,6434816,6443570,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2437,10524
42,6451200,6468146,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,8892,10525
43,6479872,6488626,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2968,10526
44,6578176,6586930,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1910,10527
45,6594560,6607410,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,567,10528
46,6684672,6693426,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,7584,10529
47,6713344,6730290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1095,10530
48,6733824,6795826,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,82,10531
49,6803456,6828594,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5453,10532
50,6877184,6902322,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3113,10533
51,6975488,6996530,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5074,10534
52,7131136,7148082,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4953,10535
53,7151616,7160370,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,7816,10536
54,7249920,7258674,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5904,10537
55,7262208,7270962,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4719,10538
56,7331840,7373362,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3931,10539
57,7421952,7442994,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5228,10540
58,7454720,7463474,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2102,10541
59,7483392,7524914,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1501,10542
60,8183808,8192562,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5191,10543
61,8228864,8286770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2408,10544
62,9302016,9310770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3972,10545
