13266944,13275698,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1755
13377536,13386290,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2645
13447168,13455922,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,9394
13471744,13480498,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5121
13488128,13537842,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,82
13623296,13632050,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,280
13660160,13668914,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1933
13914112,13922866,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,244
14036992,14045746,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4446
14061568,14070322,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2514
14249984,14258738,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1228
14364672,14373426,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2646
14393344,14402098,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4445
14536704,14545458,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1402
14581760,14590514,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1633
14733312,14742066,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1366
15192064,15200818,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,159
15278080,15286834,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,493
15568896,15577650,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1680
15699968,15708722,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,49
15794176,15807026,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2460
15884288,15893042,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2900
15933440,15950386,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,153
15962112,15991346,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,129
15994880,16003634,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4482
16162816,16171570,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4251
16343040,16351794,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1735
16629760,16642610,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1234
16646144,16654898,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2529
16818176,16826930,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3623
16891904,16904754,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5122
16916480,16925234,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2739
16957440,16966194,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1462
17014784,17031730,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1161
17096704,17113650,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2187
17129472,17138226,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,974
17149952,17158706,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,673
17174528,17187378,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,7009
17592320,17601074,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,6
17743872,17752626,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2370
18014208,18022962,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1913
18059264,18068018,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,159
18501632,18510386,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3593
18714624,18743858,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4797
18849792,18858546,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,88
18874368,18883122,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5433
19288064,19309106,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5398
19320832,19329586,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,73
19533824,19546674,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1846
19660800,19669554,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1855
19898368,19907122,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,680
19935232,19943986,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2222
20017152,20042290,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2550
20099072,20107826,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,637
20135936,20144690,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,235
20226048,20255282,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1573
20377600,20386354,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,705
20529152,20542002,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5170
20631552,20640306,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2584
20684800,20697650,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5068
20738048,20746802,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,6
20951040,20959794,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2381
20996096,21004850,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1160
21053440,21062194,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,6
21155840,21176882,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1772
21184512,21193266,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,680
21319680,21328434,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2154
21499904,21508658,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4388
21569536,21578290,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2983
21590016,21598770,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2741
21774336,21783090,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,680
21893120,21910066,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3198
22056960,22078002,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,7608
22130688,22139442,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,49
22274048,22282802,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,680
22327296,22344242,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2404
22368256,22377010,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2813
22487040,22495794,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2073
22519808,22540850,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4387
22728704,22737458,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2910
22847488,22856242,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5454
22863872,22893106,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4287
22896640,22913586,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2473
22941696,22950450,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2626
22982656,22995506,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2250
23007232,23015986,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3109
23064576,23077426,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2205
23142400,23171634,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,11
23367680,23376434,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1989
23498752,23507506,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2782
23597056,23609906,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4934
23826432,23835186,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2305
23867392,23884338,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4397
23904256,23913010,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1807
23986176,24003122,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5477
24010752,24056370,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5006
24076288,24089138,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2195
24100864,24117810,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2616
24145920,24154674,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3519
24190976,24199730,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3830
24240128,24248882,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2401
24276992,24285746,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1433
24326144,24334898,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2831
24346624,24355378,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2685
24363008,24371762,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1520
24457216,24465970,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2439
24473600,24486450,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,10388
24502272,24523314,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3907
24551424,24560178,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5525
24576000,24592946,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1897
24604672,24617522,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1988
24629248,24638002,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3724
24662016,24683058,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1758
24686592,24707634,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2866
24723456,24732210,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2284
24735744,24748594,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4755
24772608,24781362,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1584
24805376,24822322,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1871
24825856,24834610,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,5067
24989696,25002546,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1492
25026560,25035314,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2527
25100288,25109042,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1092
25182208,25190962,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4981
25296896,25305650,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2061
25567232,25575986,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,6580
25632768,25641522,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,115
25710592,25719346,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,15
25759744,25768498,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,631
25874432,25887282,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,165
25915392,25924146,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,235
26144768,26153522,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4680
26271744,26280498,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2796
26324992,26333746,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4902
26464256,26473010,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,325
26476544,26485298,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,672
26673152,26681906,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1072
26697728,26710578,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4079
26763264,26772018,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2385
27205632,27214386,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,117
27262976,27271730,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3185
27357184,27365938,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,280
27459584,27468338,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,231
27480064,27488818,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,490
27590656,27599410,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,159
27602944,27611698,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1444
27619328,27632178,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,6019
27992064,28000818,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1936
28188672,28197426,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,3450
28200960,28222002,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,4746
28241920,28279346,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,11
28282880,28291634,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2005
28307456,28336690,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,2150
28340224,28357170,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1674
28360704,28385842,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1785
28389376,28398130,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1922
28446720,28455474,/media/dkohlsdorf/GODZILLA/2011_wav//06141101C.wav,1074
